ID_Filme;title;rating;release_date;countries_origin;genres;languages
2686;The White Gorilla;28;sexta-feira, 7 de dezembro de 1945;United States;Adventure;English
2690;Night of the Living Dead 3D;31;quarta-feira, 11 de outubro de 2006;United States;Zombie Horror, Horror;English
2691;Surf Nazis Must Die;37;sábado, 7 de março de 1987;United States;B-Action, Action, Comedy, Drama, Horror;English
2753;Pirates of the Caribbean: The Curse of the Black Pearl;81;domingo, 7 de setembro de 2003;United States;Sea Adventure, Supernatural Fantasy, Swashbuckler, Sword & Sandal, Action, Adventure, Fantasy;English
2771;Horror House on Highway Five;38;terça-feira, 1 de janeiro de 1985;United States;Slasher Horror, Comedy, Horror;English
2780;Soul Survivors;39;segunda-feira, 9 de julho de 2001;United States;Supernatural Horror, Teen Horror, Horror, Mystery, Thriller;English
2826;After the Wizard;31;segunda-feira, 7 de fevereiro de 2011;United States;Family, Fantasy;English
2827;Redux Redux;83;domingo, 3 de agosto de 2025;United States;Action, Drama, Horror, Sci-Fi, Thriller;English
2829;The Notorious Cleopatra;39;domingo, 6 de dezembro de 1970;United States;Parody, Slapstick, Comedy, Drama;English
2852;Life Itself;78;segunda-feira, 7 de abril de 2014;United States;Biography, Documentary;English
2865;Eegah;23;segunda-feira, 4 de janeiro de 1965;United States;Adventure, Comedy, Fantasy, Horror, Music;English
2870;Rapid Response;81;domingo, 9 de junho de 2019;United States;Documentary, Sport;English
2885;Illicit Dreams 2;37;sábado, 1 de fevereiro de 1997;United States;Erotic Thriller, Drama, Mystery, Thriller;English
2924;Beyond Evil;42;sexta-feira, 5 de setembro de 1980;United States;Horror;English
2951;The Hollywood Strangler Meets the Skid Row Slasher;37;segunda-feira, 1 de janeiro de 1979;United States;Slasher Horror, Crime, Drama, Horror, Thriller;English
2967;Young Mr. Lincoln;75;quarta-feira, 6 de setembro de 1939;United States;Legal Drama, Political Drama, Biography, Drama;English
3051;Johnny Got His Gun;78;quinta-feira, 8 de abril de 1971;United States;Drama, War;English
3064;Ouija: A New Beginning;37;quarta-feira, 3 de dezembro de 2025;United States;Thriller;English
3070;Bloodmatch;40;quarta-feira, 12 de junho de 1991;United States;Action, Thriller;English
3114;Popstar;25;quinta-feira, 11 de agosto de 2005;United States;Comedy, Family, Romance;English
3116;Doomsday Machine;26;sábado, 7 de agosto de 1976;United States;Sci-Fi;English
3143;The Rough Riders;37;segunda-feira, 10 de janeiro de 1927;United States;Action, Drama, War;English
3167;Evil Spirits;45;segunda-feira, 4 de julho de 1994;United States;Horror;English
3178;Deadly Renovations;28;segunda-feira, 9 de janeiro de 2012;United States;Horror, Thriller;English
3224;Wait for Your Laugh;82;sábado, 11 de fevereiro de 2017;United States;Biography, Comedy, Documentary;English
3251;Galaxina;37;sexta-feira, 6 de junho de 1980;United States;Parody, Comedy, Sci-Fi;English
3318;Frozen Scream;29;quarta-feira, 1 de janeiro de 1975;United States;Zombie Horror, Horror;English
3319;Unit 262;16;sexta-feira, 12 de maio de 2023;United States;Action;English
3326;The Devil's Daughter;33;quarta-feira, 12 de julho de 1939;United States;Drama, Horror;English
3345;Vampire Vixens from Venus;31;domingo, 1 de janeiro de 1995;United States;Parody, Comedy, Horror, Sci-Fi;English
3350;Evil Town;38;sexta-feira, 6 de março de 1987;United States;Horror;English
3366;Hot Potato;38;sábado, 7 de outubro de 1978;United States;Action, Comedy, Drama;English
3429;Blaze Starr Goes Nudist;40;domingo, 7 de janeiro de 1962;United States;Romance;English
3432;Laufey's A Night at the Symphony: Hollywood Bowl;93;quarta-feira, 12 de junho de 2024;United States;Music;English
3532;Mr. Deeds Goes to Town;78;sexta-feira, 4 de dezembro de 1936;United States;Screwball Comedy, Comedy, Drama, Romance;English
3586;Flipped;77;sábado, 9 de outubro de 2010;United States;Feel-Good Romance, Comedy, Drama, Romance;English
3603;The Worst Movie Ever!;36;domingo, 7 de agosto de 2011;United States;Action, Comedy, Musical, Sci-Fi;English
3604;Awakenings;78;sexta-feira, 1 de novembro de 1991;United States;Medical Drama, Biography, Drama;English
3613;Death House;42;terça-feira, 12 de janeiro de 1988;United States;Action, Horror, Sci-Fi;English
3635;Cracking Up;35;terça-feira, 6 de junho de 1978;United States;Parody, Sketch Comedy, Comedy;English
3660;Maskhead;34;quarta-feira, 9 de dezembro de 2009;United States;Horror;English
3667;Igloo;83;quinta-feira, 7 de janeiro de 1932;United States;Documentary, Drama;English
3688;Demented;40;domingo, 6 de janeiro de 1980;United States;Slasher Horror, Drama, Horror, Thriller;English
3740;A Wrinkle in Time;43;segunda-feira, 3 de setembro de 2018;United States;Fantasy Epic, Sci-Fi Epic, Teen Fantasy, Time Travel, Adventure, Drama, Family, Fantasy, Sci-Fi;English
3745;Slapstick of Another Kind;25;domingo, 12 de setembro de 1982;United States;Quirky Comedy, Satire, Slapstick, Comedy, Fantasy, Sci-Fi;English
3768;Dragon Fury;32;sexta-feira, 3 de março de 1995;United States;Action, Sci-Fi;English
3793;Hollywood Revels;42;terça-feira, 1 de janeiro de 1946;United States;Music, Musical;English
3860;The Blizzard of AAHHH's;83;sexta-feira, 1 de janeiro de 1988;United States;Documentary, Sport;English
3890;Scorpio '70;38;quinta-feira, 7 de outubro de 1971;United States;Action, Drama;English
3893;The Swap;32;quinta-feira, 5 de julho de 1979;United States;Crime, Drama;English
4008;Bachelor Mother;75;sábado, 8 de abril de 1939;United States;Holiday Romance, Romantic Comedy, Screwball Comedy, Comedy, Romance;English
4054;The Flying Saucer;35;segunda-feira, 1 de maio de 1950;United States;Sci-Fi, Thriller;English
4066;Ghost Patrol;45;domingo, 8 de março de 1936;United States;Drama, Western;English
4109;Attack of the 60 Foot Centerfolds;40;segunda-feira, 6 de fevereiro de 1995;United States;Parody, Action, Adventure, Comedy, Sci-Fi;English
4156;Justine: In the Heat of Passion;41;segunda-feira, 1 de janeiro de 1996;United States;Adventure, Romance;English
4175;Kickboxing Academy;23;quarta-feira, 5 de maio de 1999;United States;Boxing, Action, Comedy, Sport;English
4189;Vice Academy;43;domingo, 6 de agosto de 1989;United States;Comedy, Crime;English
4210;The Manhandlers;45;sexta-feira, 12 de abril de 1974;United States;Action, Crime, Drama;English
4214;The House Next Door: Meet the Blacks 2;41;sábado, 6 de novembro de 2021;United States;Action, Comedy, Horror;English
4228;Ask Dr. Ruth;77;terça-feira, 5 de março de 2019;United States;Biography, Documentary;English
4240;The Man Who Wasn't There;38;quinta-feira, 8 de dezembro de 1983;United States;Action, Adventure, Comedy, Fantasy, Romance, Sci-Fi;English
4270;Seymour: An Introduction;75;sexta-feira, 9 de outubro de 2015;United States;Biography, Documentary, Music;English
4284;Girls' School;81;sábado, 2 de setembro de 1950;United States;Adventure, Drama, Romance;English
4327;Backstreet Justice;45;quarta-feira, 1 de junho de 1994;United States;Crime, Drama;English
4328;Nightmare Man;40;sábado, 8 de abril de 2006;United States;Slasher Horror, Comedy, Horror, Thriller;English
4358;The Shade Shepherd;45;quarta-feira, 10 de junho de 2020;United States;Adventure, Drama, Thriller;English
4394;Ghostbusters;78;segunda-feira, 6 de agosto de 1984;United States;High-Concept Comedy, Quirky Comedy, Supernatural Fantasy, Action, Comedy, Fantasy, Sci-Fi;English
4420;Let the Fire Burn;78;domingo, 10 de fevereiro de 2013;United States;Documentary, History;English
4449;Emergency Landing;43;quinta-feira, 3 de julho de 1941;United States;Action, Drama, Romance, War;English
4478;Sinthia: The Devil's Doll;36;terça-feira, 6 de outubro de 1970;United States;Horror;English
4507;The Godson;34;quarta-feira, 10 de junho de 1998;United States;Parody, Comedy, Crime;English
4515;Cabin Fever 2: Spring Fever;43;segunda-feira, 11 de janeiro de 2021;United States;Body Horror, Dark Comedy, Splatter Horror, Teen Horror, Horror;English
4517;Deadpool;80;sexta-feira, 2 de dezembro de 2016;United States;Dark Comedy, Gun Fu, Raunchy Comedy, Superhero, Action, Comedy, Sci-Fi;English
4554;The Adventures of Sharkboy and Lavagirl 3-D;38;quinta-feira, 6 de outubro de 2005;United States;Superhero, Teen Fantasy, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi;English
4557;MC5*: A True Testimonial;80;segunda-feira, 3 de maio de 2004;United States;Documentary, Music;English
4572;Robot in the Family;17;quinta-feira, 3 de fevereiro de 1994;United States;Comedy, Family, Fantasy;English
4575;American Beauty;83;domingo, 10 de janeiro de 1999;United States;Psychological Drama, Tragedy, Drama;English
4579;Cry Blood, Apache;34;segunda-feira, 8 de março de 1971;United States;Spaghetti Western, Drama, Western;English
4589;Rosemary's Baby;80;sexta-feira, 6 de dezembro de 1968;United States;Psychological Drama, Psychological Horror, Supernatural Horror, Drama, Horror;English
4611;White Christmas;75;terça-feira, 11 de maio de 1954;United States;Classic Musical, Holiday Comedy, Holiday Romance, Comedy, Holiday, Musical, Romance;English
4661;Nocturna;43;sábado, 6 de janeiro de 1979;United States;Satire, Comedy, Horror;English
4682;The Monster Walks;41;domingo, 2 de outubro de 1932;United States;B-Horror, Horror, Mystery;English
4692;Mask of the Dragon;38;quarta-feira, 3 de outubro de 1951;United States;Crime, Drama;English
4716;Slumber Party Massacre III;45;segunda-feira, 9 de julho de 1990;United States;Slasher Horror, Comedy, Horror;English
4880;Going Upriver;78;sábado, 10 de janeiro de 2004;United States;Biography, Documentary, History;English
4917;Valley of Bones;42;segunda-feira, 9 de janeiro de 2017;United States;Crime, Thriller, Western;English
4935;Night Screams;43;sexta-feira, 9 de janeiro de 1987;United States;Slasher Horror, Horror;English
4970;Aileen Wuornos: American Boogeywoman;38;sábado, 10 de julho de 2021;United States;Biography, Crime, Drama, Horror, Mystery, Thriller;English
4998;National Lampoon's Christmas Vacation;75;quinta-feira, 12 de janeiro de 1989;United States;Holiday Comedy, Slapstick, Comedy, Holiday;English
5027;Side Roads;40;sexta-feira, 1 de janeiro de 1988;United States;Thriller;English
5087;Hidden Figures;78;quinta-feira, 1 de junho de 2017;United States;Docudrama, Biography, Drama, History;English
5120;The Erotic Circus;39;domingo, 7 de setembro de 1969;United States;Slasher Horror, Horror, Thriller;English
5159;What's Eating Gilbert Grape;77;domingo, 3 de abril de 1994;United States;Coming-of-Age, Teen Drama, Tragedy, Drama;English
5176;American Cyborg: Steel Warrior;43;sexta-feira, 1 de julho de 1994;United States;Action, Sci-Fi;English
5220;The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?;23;sexta-feira, 2 de outubro de 1964;United States;Horror;English
5227;Airplane!;77;quinta-feira, 7 de fevereiro de 1980;United States;Dark Comedy, Farce, Parody, Satire, Slapstick, Comedy;English
5249;Woo;42;quarta-feira, 5 de agosto de 1998;United States;Feel-Good Romance, Comedy, Romance;English
5264;Baby Geniuses;26;sexta-feira, 3 de dezembro de 1999;United States;Comedy, Crime, Family, Sci-Fi;English
5265;Mission: Killfast;36;terça-feira, 1 de janeiro de 1991;United States;Action, Adventure;English
5271;Memorial Valley Massacre;41;segunda-feira, 12 de setembro de 1988;United States;B-Horror, Horror, Thriller;English
5316;Safety Last!;81;quinta-feira, 4 de janeiro de 1923;United States;Farce, Slapstick, Action, Comedy, Thriller;English
5352;Final Frequency;30;sábado, 6 de novembro de 2021;United States;Action, Drama, Sci-Fi, Thriller;English
5429;We Are Storror;94;domingo, 3 de agosto de 2025;United States;Action, Documentary, Drama, Sport;English
5468;Ballet Blanc;40;domingo, 11 de agosto de 2019;United States;Drama, Horror, Mystery;English
5471;The Thief of Bagdad;77;terça-feira, 4 de novembro de 1924;United States;Adventure Epic, Desert Adventure, Fantasy Epic, Quest, Romantic Epic, Supernatural Fantasy, Swashbuckler, Sword & Sorcery, Adventure, Family;English
5506;Murder with Music;40;quarta-feira, 1 de janeiro de 1941;United States;Comedy, Crime, Drama, Music, Musical, Romance;English
5544;King Kong;79;terça-feira, 4 de julho de 1933;United States;Adventure Epic, Dinosaur Adventure, Jungle Adventure, Monster Horror, Urban Adventure, Adventure, Horror;English
5717;Back to the Future;85;quinta-feira, 7 de março de 1985;United States;High-Concept Comedy, Teen Adventure, Teen Comedy, Time Travel, Urban Adventure, Adventure, Comedy, Sci-Fi;English
5755;Night of the Lepus;41;segunda-feira, 10 de abril de 1972;United States;Drama, Horror, Sci-Fi, Thriller;English
5787;The Interrupters;75;quinta-feira, 8 de dezembro de 2011;United States;Crime, Documentary;English
5868;Lakota Nation vs. United States;78;domingo, 6 de novembro de 2022;United States;Documentary, History;English
5881;Mr. Angel;29;sábado, 1 de janeiro de 1966;United States;Adventure, Crime, Mystery;English
5930;Beach Babes 2: Cave Girl Island;34;sábado, 11 de fevereiro de 1995;United States;Parody, Raunchy Comedy, Comedy, Sci-Fi;English
5942;Witchcraft;34;sexta-feira, 3 de fevereiro de 1989;United States;Horror;English
5972;Amazing Grace;75;sábado, 4 de maio de 2019;United States;Concert, Documentary, Music;English
5975;CIA Code Name: Alexa;43;quinta-feira, 3 de junho de 1993;United States;Action, Adventure, Thriller;English
6007;Undefeated;77;quinta-feira, 8 de março de 2012;United States;Football, Sports Documentary, Documentary, Sport;English
6042;Atlas Shrugged: Who Is John Galt?;43;terça-feira, 9 de dezembro de 2014;United States;Drama, Mystery, Sci-Fi;English
6045;Dangerous Touch;43;segunda-feira, 4 de julho de 1994;United States;Thriller;English
6046;Jungle Mystery;38;sexta-feira, 9 de dezembro de 1932;United States;Action, Adventure;English
6074;Flesh and Bullets;41;segunda-feira, 5 de agosto de 1985;United States;Crime;English
6086;Terror Eyes;45;sábado, 11 de novembro de 1989;United States;Comedy, Horror, Thriller;English
6102;Wild Orchid II: Two Shades of Blue;40;quarta-feira, 5 de agosto de 1992;United States;Steamy Romance, Drama, Romance;English
6122;Squeeze Play;41;terça-feira, 7 de outubro de 1980;United States;Comedy, Sport;English
6174;Lake Dead;41;sexta-feira, 7 de novembro de 2008;United States;Horror, Thriller;English
6197;Deep Throat Part II;36;quinta-feira, 12 de junho de 1975;United States;Comedy, Sci-Fi;English
6229;Bog;32;domingo, 3 de junho de 1984;United States;Horror;English
6231;Devil Monster;20;quarta-feira, 7 de agosto de 1946;United States;Adventure, Horror;English
6244;The Resort;31;terça-feira, 7 de dezembro de 2021;United States;Horror;English
6302;The Princess Bride;80;quinta-feira, 10 de setembro de 1987;United States;Adventure Epic, Fairy Tale, Fantasy Epic, Quest, Swashbuckler, Sword & Sorcery, Teen Fantasy, Adventure, Comedy, Family;English
6326;Bitch Slap;45;quinta-feira, 11 de junho de 2009;United States;Dark Comedy, Action, Comedy, Crime, Thriller;English
6345;Reefer Madness;37;quarta-feira, 12 de janeiro de 1938;United States;Comedy, Crime, Drama;English
6364;Alligator II: The Mutation;40;terça-feira, 7 de maio de 1991;United States;Horror, Sci-Fi;English
6437;Birdman of Alcatraz;78;sábado, 7 de abril de 1962;United States;Prison Drama, Biography, Crime, Drama;English
6445;Sheer Passion;42;quinta-feira, 6 de novembro de 2003;United States;Thriller;English
6462;Girl on the Run;78;sexta-feira, 10 de outubro de 1958;United States;Crime, Drama;English
6483;The Weavers: Wasn't That a Time;83;sábado, 3 de julho de 1982;United States;Documentary, Music;English
6484;Olga's House of Shame;41;terça-feira, 2 de junho de 1964;United States;Crime, Drama, Horror;English
